QueryID,Tables,lpbound_Estimate
214,MK T,91603.99999999984
214,MI_IDX MK,4523930.000000002
214,MI_IDX MK T,91603.99999999984
215,MI_IDX T,128.0
215,MK T,130.4760514424007
215,MI_IDX MK,132.0
215,MI_IDX MK T,130.47605144240077
216,MI_IDX T,262144.0
216,MK T,132.00000000000009
216,MI_IDX MK,132.0
216,MI_IDX MK T,132.00000000000009
217,MI_IDX T,32767.99999999996
217,MK T,135.00000000000009
217,MI_IDX MK,134.99999999999991
217,MI_IDX MK T,135.0
218,MI_IDX T,262144.0
218,MK T,564.0
218,MI_IDX MK,564.0
218,MI_IDX MK T,564.0
219,MI_IDX T,16383.99999999998
219,MK T,132.00000000000009
219,MI_IDX MK,132.0
219,MI_IDX MK T,132.00000000000009
220,MI_IDX T,64.0
220,MK T,102.00000000000003
220,MI_IDX MK,851.0000000000003
220,MI_IDX MK T,63.99999999999996
221,MI T,147487.00000000012
221,MC T,1070559.9999999984
221,MC MI,2031459.1046510423
221,MC MI T,2031459.1046510374
222,MI T,486553.9999999999
222,MC T,1274246.0000000012
222,MC MI,5120978.086889269
222,MC MI T,5120978.086889256
223,MI T,486553.9999999999
223,MC T,126471.99999999987
223,MC MI,6762210.00121113
223,MC MI T,1720037.5518691454
224,MI T,1275.0000000000002
224,MC T,238.9999999999999
224,MC MI,62074790.8238554
224,MC MI T,5157.120417442266
225,MI T,6160.0
225,MC T,194256.99999999983
225,MC MI,243341.7857367165
225,MC MI T,125724.6229534476
226,MI T,1401901.9999999972
226,MC T,1220675.6491320634
226,MC MI,3977119.004730682
226,MC MI T,3977119.004730682
227,MI T,691.0000000000001
227,MC T,134.00000000000006
227,MC MI,6762210.00121113
227,MC MI T,2083.43418422565
228,MI T,1791.0000000000007
228,MC T,380.9999999999999
228,MC MI,259177.1000331096
228,MC MI T,6095.680847944717
229,MI T,660922.9999999993
229,MC T,1274246.0000000012
229,MC MI,5457701.857948994
229,MC MI T,5457701.857948994
230,MI T,981.0000000000002
230,MC T,198.99999999999986
230,MC MI,6601673.560251189
230,MC MI T,2712.455160919709
231,MI T,803707.9999999992
231,MC T,200367.99999999994
231,MC MI,14932644.368911477
231,MC MI T,2721408.5871930383
232,MI T,7581230.000000002
232,MC T,1220675.6491320634
232,MC MI,39397767.531991325
232,MC MI T,29428250.18538793
233,MI T,486553.9999999987
233,MC T,375285.99999999866
233,MC MI,6762210.00121113
233,MC MI T,2444031.204907165
234,MI T,1330.9999999999993
234,MC T,262.0
234,MC MI,4039489.657812673
234,MC MI T,6081.746624120416
235,MI T,696.9999999999999
235,MC T,116.99999999999994
235,MC MI,5120978.086889269
235,MC MI T,1644.7081808029031
236,MI T,30179.999999999975
236,MC T,98794.00000000007
236,MC MI,449996.31291428575
236,MC MI T,419119.51928775513
237,MI T,693106.0000000002
237,MC T,114526.00000000004
237,MC MI,10453376.71539582
237,MC MI T,2836225.8182239146
238,MI T,2408.999999999996
238,MC T,436.00000000000017
238,MC MI,6601673.560251189
238,MC MI T,23284.522885384653
239,MI T,8301049.0000000065
239,MC T,1220675.6491320634
239,MC MI,39397767.531991325
239,MC MI T,36036890.750276364
240,MI T,2127.0
240,MC T,288.9999999999999
240,MC MI,4507123.123655565
240,MC MI T,24294.912889853116
241,MI T,28002.00000000004
241,MC T,8601.000000000015
241,MC MI,8636379.851405894
241,MC MI T,119176.28121426198
242,MI T,486553.9999999999
242,MC T,1274245.9999999981
242,MC MI,5120978.086889269
242,MC MI T,5120978.086889256
243,MI T,280227.6199625584
243,MC T,200367.99999999994
243,MC MI,4340618.034750591
243,MC MI T,657668.850493373
244,MI T,180111.99999999997
244,MC T,1274245.9999999981
244,MC MI,4507123.123655565
244,MC MI T,4507123.123655565
245,MI T,8301049.0000000065
245,MC T,1274245.9999999981
245,MC MI,62074790.8238554
245,MC MI T,56779421.66263841
246,MI T,165029.0000000001
246,MC T,26748.99999999998
246,MC MI,14932644.368911477
246,MC MI T,1150396.3042274937
247,MI T,7581230.000000002
247,MC T,1274245.9999999981
247,MC MI,62074790.8238554
247,MC MI T,46366903.22837977
248,MI T,209506.9999999995
248,MC T,34034.99999999996
248,MC MI,5120978.086889269
248,MC MI T,778588.1036863893
249,MI T,109033.99999999981
249,MC T,1070559.9999999984
249,MC MI,1602318.5703001574
249,MC MI T,1602318.5703001535
250,MI T,68024.99999999985
250,MC T,1117389.9999999965
250,MC MI,1472488.9533111635
250,MC MI T,1455054.3225821378
251,MI T,1455.0000000000002
251,MC T,265.0000000000001
251,MC MI,39397767.531991325
251,MC MI T,10998.144161630169
252,MI T,5837584.000000003
252,MC T,1070559.9999999984
252,MC MI,62074790.8238554
252,MC MI T,37817083.61819649
253,MI T,1227.9999999999993
253,MC T,199.99999999999983
253,MC MI,6634572.590443996
253,MC MI T,4224.784018148146
254,MI T,597410.0000000003
254,MC T,100505.9999999999
254,MC MI,10453376.71539582
254,MC MI T,3001809.600083621
255,MI T,8301049.0000000065
255,MC T,1274245.9999999981
255,MC MI,62074790.8238554
255,MC MI T,53244245.66887763
256,MI T,598457.0000000003
256,MC T,717307.9999999986
256,MC MI,5333795.362551341
256,MC MI T,5189006.209357619
257,MI T,660922.9999999977
257,MC T,634273.9999999978
257,MC MI,7521930.30670658
257,MC MI T,3139584.250711863
258,MI T,374257.615402627
258,MC T,179077.0000000001
258,MC MI,7027805.43690667
258,MC MI T,979521.5093241988
259,MI T,1903255.9999999963
259,MC T,351088.9999999991
259,MC MI,10453376.71539582
259,MC MI T,5484947.063067499
260,MI T,296516.99999999895
260,MC T,46893.99999999993
260,MC MI,14932644.368911477
260,MC MI T,1831711.8291960554
261,MI T,882915.0000000006
261,MC T,159503.99999999985
261,MC MI,10453376.71539582
261,MC MI T,1999008.5616950248
262,MI T,199783.0000000002
262,MC T,32640.999999999975
262,MC MI,89174138.61208905
262,MC MI T,1556686.149977248
263,MI T,1401901.9999999972
263,MC T,1274245.9999999981
263,MC MI,6248464.890739542
263,MC MI T,6248464.890739542
264,MI T,1903255.9999999963
264,MC T,351088.9999999991
264,MC MI,89174138.61208905
264,MC MI T,11842830.662458759
265,MI T,2127.0
265,MC T,288.9999999999999
265,MC MI,10453376.71539582
265,MC MI T,33987.73900789181
266,MI T,1082174.05423513
266,MC T,409250.9999999998
266,MC MI,3126654.078081064
266,MC MI T,1903517.6712368885
267,MI T,1756.9999999999995
267,MC T,287.99999999999994
267,MC MI,6601673.560251189
267,MC MI T,10671.458382058188
268,MI T,497.0000000000002
268,MC T,52.999999999999986
268,MC MI,10453376.71539582
268,MC MI T,2032.427366475858
269,MI T,6034.000000000002
269,MC T,18422.000000000022
269,MC MI,240491.23799890743
269,MC MI T,50148.42545883184
270,MI T,885.9999999999998
270,MC T,178.00000000000009
270,MC MI,118569.70650494756
270,MC MI T,5363.132616212607
271,MI T,598456.999999999
271,MC T,1117389.9999999965
271,MC MI,5333795.362551341
271,MC MI T,5333795.362551341
272,MI T,8301049.0000000065
272,MC T,1307689.9999999956
272,MC MI,89174138.61208905
272,MC MI T,66706118.6890454
273,MI T,2127.0
273,MC T,288.9999999999999
273,MC MI,62074790.8238554
273,MC MI T,110232.16033128861
274,MI T,852404.0489535442
274,MC T,409250.9999999998
274,MC MI,4340618.034750591
274,MC MI T,1268576.4162053082
275,MI T,2069516.9999999925
275,MC T,375285.99999999866
275,MC MI,62074790.8238554
275,MC MI T,8165566.413504155
276,MK T,1389.9999999999986
276,CI T,210569.0000000006
276,CI MK,425931.0891094942
276,CI MK T,188180.47033100924
277,MK T,250906.99999999956
277,CI T,1949617.0000000016
277,CI MK,227601861.5405936
277,CI MK T,24868488.304495685
278,MK T,1181.9999999999993
278,CI T,2214955.0000000014
278,CI MK,391977.9220313299
278,CI MK T,223995.34234432696
279,MK T,132.00000000000009
279,CI T,2728942.9999999986
279,CI MK,8303.202285321024
279,CI MK T,8303.202285321024
280,MK T,729.9999999999999
280,CI T,13318.000000000007
280,CI MK,2244.344022908069
280,CI MK T,2244.344022908069
281,MK T,133.0000000000001
281,CI T,10396794.999999998
281,CI MK,81258.19871249924
281,CI MK T,81258.19871249924
282,MK T,256.00000000000034
282,CI T,8799.999999999987
282,CI MK,344692.9628885195
282,CI MK T,8800.00000000001
283,MK T,473.9999999999997
283,CI T,2781.999999999997
283,CI MK,91674642.0316942
283,CI MK T,37723.295791178294
284,MK T,143.99999999999997
284,CI T,18670.999999999978
284,CI MK,31446.44607361157
284,CI MK T,13079.543111286412
285,MK T,280919.00000000023
285,CI T,9694744.999999989
285,CI MK,517128714.9602349
285,CI MK T,28253727.710071877
286,MK T,53.608800659624364
286,CI T,2588.0000000000005
286,CI MK,230442.6288610768
286,CI MK T,3267.526763745949
287,MK T,132.00000000000009
287,CI T,847190.9999999969
287,CI MK,29515.4614501571
287,CI MK T,29515.461450157138
288,MK T,163.49013430450563
288,CI T,5534.000000000008
288,CI MK,484167.8246819852
288,CI MK T,10803.354413175855
289,MK T,2886675.0
289,CI T,5792852.510557733
289,CI MK,115168107.11150368
289,CI MK T,105315205.52608477
290,MK T,132.00000000000009
290,CI T,10396794.999999998
290,CI MK,81258.19871249924
290,CI MK T,81258.19871249924
291,MK T,116.47317287684751
291,CI T,5534.000000000002
291,CI MK,81258.19871249924
291,CI MK T,20200.10888584514
292,MK T,273.9999999999998
292,CI T,10396794.999999998
292,CI MK,136947.54895944658
292,CI MK T,136947.54895944626
293,MK T,132.00000000000009
293,CI T,149872.0
293,CI MK,81258.19871249924
293,CI MK T,24764.695273715755
294,MK T,132.00000000000009
294,CI T,39399.00000000005
294,CI MK,49801.0586627721
294,CI MK T,13433.085412234012
295,MK T,23541.000000000036
295,CI T,26438.491453238013
295,CI MK,2464643.780845016
295,CI MK T,38953.167451365116
296,MK T,1923.9999999999998
296,CI T,397737.8224597194
296,CI MK,50663.56225138536
296,CI MK T,50663.56225138536
297,MK T,616457.0000000007
297,CI T,4086823.999999985
297,CI MK,517128714.9602349
297,CI MK T,66052246.69063629
298,MK T,32.0
298,CI T,1683.999999999997
298,CI MK,172548.9999999999
298,CI MK T,1238.1146958177976
299,MK T,895811.9999999974
299,CI T,5742906.0000000205
299,CI MK,517128714.9602349
299,CI MK T,104245636.09026517
300,MK T,195.00000000000009
300,CI T,8505335.99999999
300,CI MK,50125.166342788296
300,CI MK T,50125.16634278836
301,MK T,270.99999999999983
301,CI T,36244344.000000015
301,CI MK,136697.41624112678
301,CI MK T,136697.41624112678
302,MK T,961.9999999999999
302,CI T,9430477.000000007
302,CI MK,176436.17972510084
302,CI MK T,176436.17972510084
303,MK T,2385.999999999999
303,CI T,5742906.0000000205
303,CI MK,650766.832327831
303,CI MK T,434869.3172398832
304,MK T,455.9999999999999
304,CI T,7061846.951363
304,CI MK,74648.88643939269
304,CI MK T,74648.88643939269
305,MK T,37364.00000000006
305,CI T,1142281.9999999998
305,CI MK,227601861.5405936
305,CI MK T,4723818.629817072
306,MK T,563.0
306,CI T,10396794.999999998
306,CI MK,146812.60114355356
306,CI MK T,146812.60114355356
307,MK T,2886675.0
307,CI T,1313415.2916252345
307,CI MK,23821156.619971104
307,CI MK T,19320991.817724347
308,MK T,132.00000000000009
308,CI T,16344461.999999985
308,CI MK,81258.19871249924
308,CI MK T,39046.017718005736
309,MK T,132.00000000000009
309,CI T,6956.125244443292
309,CI MK,2205.0693184969955
309,CI MK T,2205.069318497001
310,MK T,5857.000000000009
310,CI T,929302.9999999988
310,CI MK,1195844.9714912884
310,CI MK T,463977.31217666523
311,MK T,1904887.9999999998
311,CI T,10609121.99999998
311,CI MK,227601861.5405936
311,CI MK T,127938176.02058029
312,MK T,132.00000000000009
312,CI T,136634.99999999985
312,CI MK,81258.19871249924
312,CI MK T,11644.49787124048
313,MK T,789.5106927380333
313,CI T,13207.999999999985
313,CI MK,812083.068530553
313,CI MK T,21206.56461463965
314,MK T,580759.9999999993
314,CI T,1686366.9999999965
314,CI MK,227601861.5405936
314,CI MK T,37696294.75769572
315,MK T,580759.9999999993
315,CI T,1686366.9999999965
315,CI MK,135762269.0801508
315,CI MK T,33072231.540250115
316,MK T,4910.000000000002
316,CI T,2277157.000000003
316,CI MK,1093478.3108082176
316,CI MK T,589729.270882193
317,MK T,132.00000000000009
317,CI T,847190.9999999969
317,CI MK,41411.06778666022
317,CI MK T,30933.936646378275
318,MK T,769.0000000000001
318,CI T,12371391.999999959
318,CI MK,180521.366475129
318,CI MK T,180521.366475129
319,MK T,2886675.0
319,CI T,135108.9999999996
319,CI MK,5551565.500325852
319,CI MK T,4484129.712586299
320,MK T,76522.00000000001
320,CI T,560418.9999999987
320,CI MK,135762269.0801508
320,CI MK T,8046861.349983614
321,MK T,33239.000000000015
321,CI T,929044.9999999991
321,CI MK,115168107.11150368
321,CI MK T,3653220.914172393
322,MK T,1904887.9999999998
322,CI T,10396794.999999998
322,CI MK,517128714.9602349
322,CI MK T,202691003.38824606
323,MK T,128.0
323,CI T,1294.7371927565905
323,CI MK,777.1989961014649
323,CI MK T,660.5289623237644
324,MK T,4523929.999999991
324,CI T,2728942.9999999986
324,CI MK,51925374.54578576
324,CI MK T,51925374.54578576
325,MK T,12644.999999999996
325,CI T,2671273.9999999995
325,CI MK,1079903.8433897214
325,CI MK T,1079903.8433897214
326,MK T,2867.0000000000014
326,CI T,1949617.0000000016
326,CI MK,401007.9991439083
326,CI MK T,391152.2908708212
327,MK T,2886675.0
327,CI T,10396794.999999998
327,CI MK,227601861.5405936
327,CI MK T,184604541.8650198
328,MK T,132.00000000000009
328,CI T,374704.00000000134
328,CI MK,8858.044140779613
328,CI MK T,8858.044140779624
329,MK T,4151.000000000004
329,CI T,847190.9999999969
329,CI MK,364910.52655822324
329,CI MK T,357360.0076526652
330,MK T,4910.000000000002
330,CI T,2728942.9999999986
330,CI MK,132084.67870220056
330,CI MK T,132084.67870220056
331,CI T,6121429.000000003
332,CI T,945183.9999999999
333,CI T,179002.0
334,CI T,235282.00000000003
335,CI T,169.6297521484092
336,CI T,10396794.999999998
337,CI T,12670687.999999983
338,CI T,1016773.9999999998
339,CI T,945183.9999999999
340,CI T,1086808.9999999998
341,CI T,2214955.0000000014
342,CI T,82574.99999999994
343,CI T,4008037.000000003
344,CI T,4008036.999999993
345,CI T,4008037.000000003
346,CI T,1703542.9999999986
347,CI T,379550.9999999996
348,CI T,8103.999999999995
349,CI T,16446769.000000037
350,CI T,1319.9999999999986
351,CI T,12767.999999999978
352,CI T,7451972.999999992
353,CI T,5732.999999999991
354,CI T,12670688.000000015
355,CI T,12670688.000000047
356,CI T,259904.00000000023
357,CI T,1590.3748876586321
358,CI T,2214955.0000000014
359,CI T,460510.0000000005
360,CI T,6121429.000000003
361,CI T,71340.99999999994
362,CI T,2728942.9999999986
363,CI T,11426.000000000013
364,CI T,5534.000000000008
365,CI T,61241.00000000008
366,CI T,2469963.000000002
367,CI T,1378081.0000000002
368,CI T,210679.00000000017
369,CI T,5534.000000000008
370,CI T,102857.31607164546
371,CI T,2210.999999999998
372,CI T,5534.000000000002
373,CI T,21672.832000354032
374,CI T,5534.000000000008
375,CI T,182221.9999999998
376,CI T,10069136.000000017
377,CI T,5534.000000000008
378,CI T,10411.999999999989
379,CI T,276403.00000000006
380,CI T,10919.000000000016
381,CI T,12670688.000000015
382,CI T,6610.000000000001
383,CI T,5534.000000000008
384,CI T,4323018.000000002
385,CI T,9694744.999999989
386,CI T,26543.999999999945
386,MC T,1307689.9999999956
386,CI MC,478085.04463118286
386,CI MC T,451519.963682926
387,CI T,5545.999999999999
387,MC T,539.0000000000001
387,CI MC,24195693.52089532
387,CI MC T,29425.58148958149
388,CI T,229856.00000000026
388,MC T,409250.9999999998
388,CI MC,1565933.9489492665
388,CI MC T,547490.4035971058
389,CI T,44633.00000000001
389,MC T,6533.999999999999
389,CI MC,38122531.00199406
389,CI MC T,245458.05871064804
390,CI T,12371391.999999959
390,MC T,1070559.9999999984
390,CI MC,96175021.06773868
390,CI MC T,54001747.00184991
391,CI T,1313415.2916252345
391,MC T,1307689.9999999956
391,CI MC,6121272.626614058
391,CI MC T,5034267.738837691
392,CI T,4286.75936920932
392,MC T,288.9999999999999
392,CI MC,6121272.626614058
392,CI MC T,20676.72040215898
393,CI T,2518310.086120443
393,MC T,409250.9999999998
393,CI MC,9238111.927692791
393,CI MC T,4844104.100325023
394,CI T,374704.00000000047
394,MC T,597474.9999999983
394,CI MC,1294873.4966652095
394,CI MC T,1129101.2064779694
395,CI T,134599.84718358784
395,MC T,100505.9999999999
395,CI MC,1042401.0594488092
395,CI MC T,195334.02551368755
396,CI T,1125.5080945802804
396,MC T,288.9999999999999
396,CI MC,985124.145053299
396,CI MC T,4990.675521744377
397,CI T,343685.0637084025
397,MC T,159503.99999999985
397,CI MC,2894439.2926644636
397,CI MC T,582225.7413592347
398,CI T,9430477.000000007
398,MC T,489934.99999999977
398,CI MC,139612320.05856952
398,CI MC T,25966783.024789967
399,CI T,708909.0000000022
399,MC T,717307.9999999986
399,CI MC,1952782.5045255253
399,CI MC T,1826018.8021156806
400,CI T,5209031.8418383645
400,MC T,493889.9999999999
400,CI MC,14622922.6601103
400,CI MC T,13700130.89297169
401,CI T,4323018.000000002
401,MC T,1220675.6491320634
401,CI MC,17310903.12871059
401,CI MC T,17310903.12871059
402,CI T,9871.000000000002
402,MC T,757.0000000000005
402,CI MC,23039753.829266902
402,CI MC T,37993.825932643296
403,CI T,2277157.000000003
403,MC T,114616.00000000012
403,CI MC,27274913.22482108
403,CI MC T,8260163.885275168
404,CI T,2113.999999999999
404,MC T,280.9999999999998
404,CI MC,17310903.12871059
404,CI MC T,11316.300720641864
405,CI T,847190.9999999969
405,MC T,52795.99999999996
405,CI MC,23039753.829266902
405,CI MC T,3402895.181719779
406,CI T,4008037.000000003
406,MC T,310341.0000000002
406,CI MC,9548284.421850288
406,CI MC T,6001361.89066808
407,CI T,259904.00000000023
407,MC T,13359.000000000022
407,CI MC,27274913.22482108
407,CI MC T,683854.8468483659
408,CI T,3226.0
408,MC T,317.00000000000006
408,CI MC,61040578.18194015
408,CI MC T,15697.407556663593
409,CI T,10444.000000000005
409,MC T,888.9999999999995
409,CI MC,38122531.00199406
409,CI MC T,37390.46394470117
410,CI T,167014.9999999995
410,MC T,8344.000000000011
410,CI MC,9238111.927692791
410,CI MC T,263108.5954666899
411,CI T,10396794.999999998
411,MC T,1070559.9999999984
411,CI MC,96175021.06773868
411,CI MC T,52310120.18000831
412,CI T,1142281.9999999998
412,MC T,49273.99999999996
412,CI MC,96175021.06773868
412,CI MC T,2879935.5706056864
413,CI T,188374.99999999994
413,MC T,17774.000000000022
413,CI MC,38909855.739584245
413,CI MC T,668801.9445216926
414,CI T,4008036.999999993
414,MC T,409250.9999999998
414,CI MC,15044196.545698904
414,CI MC T,6985903.723058909
415,CI T,9694744.999999989
415,MC T,310341.0000000002
415,CI MC,139612320.05856952
415,CI MC T,18133729.20420216
416,CI T,15630.000000000004
416,MC T,11762.0
416,CI MC,24195693.52089532
416,CI MC T,45970.8602144211
417,CI T,4323018.000000002
417,MC T,1274246.0000000012
417,CI MC,27274913.22482108
417,CI MC T,27274913.22482108
418,CI T,1381792.0000000012
418,MC T,87492.99999999996
418,CI MC,38122531.00199406
418,CI MC T,5382931.308247401
419,CI T,1686366.9999999965
419,MC T,375285.99999999866
419,CI MC,38122531.00199406
419,CI MC T,8866819.264592016
420,CI T,2214955.0000000014
420,MC T,115324.99999999999
420,CI MC,139612320.05856952
420,CI MC T,8602170.981546177
421,CI T,1949617.0000000016
421,MC T,200367.99999999994
421,CI MC,17310903.12871059
421,CI MC T,7688947.742442224
422,CI T,4323018.000000002
422,MC T,1274245.9999999981
422,CI MC,27274913.22482108
422,CI MC T,27274913.22482108
423,CI T,1691.999999999998
423,MC T,137.00000000000006
423,CI MC,96175021.06773868
423,CI MC T,5003.288518564561
424,CI T,9430477.000000007
424,MC T,809459.9999999974
424,CI MC,96175021.06773868
424,CI MC T,42269602.42554142
425,CI T,10396794.999999998
425,MC T,1274245.9999999981
425,CI MC,96175021.06773868
425,CI MC T,56630003.722559854
426,CI T,4008037.0000000126
426,MC T,634273.9999999978
426,CI MC,9548284.421850288
426,CI MC T,8654287.787944496
427,CI T,331675.9999999989
427,MC T,16108.000000000016
427,CI MC,5863265.608007287
427,CI MC T,445641.8002701909
428,CI T,8212386.999999978
428,MC T,409250.9999999998
428,CI MC,38122531.00199406
428,CI MC T,21232915.89853117
429,CI T,1870793.999999998
429,MC T,100505.9999999999
429,CI MC,21490628.621664654
429,CI MC T,4428026.632285764
430,CI T,1090.3895947266567
430,MC T,274.9999999999996
430,CI MC,1313637.5688796302
430,CI MC T,1791.693983632161
431,CI T,2728942.9999999986
431,MC T,1220675.6491320634
431,CI MC,5863265.608007287
431,CI MC T,5863265.608007229
432,CI T,703445.0000000005
432,MC T,41637.99999999994
432,CI MC,17310903.12871059
432,CI MC T,2619736.613740011
433,CI T,198134.99999999997
433,MC T,21366.00000000004
433,CI MC,38122531.00199406
433,CI MC T,1462310.5519451026
434,CI T,1381792.0000000012
434,MC T,87492.99999999996
434,CI MC,61040578.18194015
434,CI MC T,5382931.308247401
435,CI T,10396794.999999998
435,MC T,1274245.9999999981
435,CI MC,38122531.00199406
435,CI MC T,38122531.00199406
436,CI T,9694744.999999989
436,MC T,310341.0000000002
436,CI MC,61040578.18194015
436,CI MC T,18133729.20420216
437,CI T,118051.00000000001
437,MC T,15409.000000000018
437,CI MC,2759572.9470930835
437,CI MC T,266746.2757474493
438,CI T,320082.99999999965
438,MC T,23502.000000000007
438,CI MC,27274913.22482108
438,CI MC T,1240445.619066802
439,CI T,1949617.0000000016
439,MC T,200367.99999999994
439,CI MC,54458019.9675722
439,CI MC T,7688947.742442224
440,CI T,316117.99999999895
440,MC T,351088.9999999991
440,CI MC,2337261.359753757
440,CI MC T,797981.1600319948
441,MI T,114595.98569498958
441,MI_IDX T,16384.0
441,MC T,49273.99999999996
441,MI MI_IDX,474442.9999999995
441,MC MI,1740391.3484235366
441,MC MI_IDX,1274246.0000000012
